date,presenter,pmid,title,journal,authors,doi,abstract,notes,pdf
2025-Oct,,40331800,"A Randomized, Double-Blind Study Comparing Corticosteroid Irrigations and Nasal Sprays for Polyp Size Reduction in CRSwNP.",The Laryngoscope,"Promsopa, Chakapan; Quannuy, Thanapa; Chinpairoj, Suchet; Kirtsreesakul, Virat; Prapaisit, Usaporn et al.",10.1002/lary.32250,"OBJECTIVE: To compare the efficacy of corticosteroid irrigation (CSI) and intranasal corticosteroid spray (INCS) in reducing polyp size, improving nasal symptoms, and assessing HPA-axis suppression in non-surgical patients with chronic rhinosinusitis with nasal polyps (CRSwNP). METHODS: Twenty-four patients from the Allergy and Rhinology Clinic, Songklanagarind Hospital, were randomized into: CSI + placebo spray (n = 13): Budesonide irrigation (0.5 mg/day) + saline spray. Placebo irrigation + IN...",,
2025-Oct,,40326261,Unilateral Sensorineural Hearing Loss in Children: Natural History and Clinical Characteristics.,The Laryngoscope,"Kalmanson, Olivia; Drohosky, Jennifer; Greaver, Laura; Cass, Nathan; Banakis-Hartl, Renee et al.",10.1002/lary.32233,"OBJECTIVE: Characterize hearing outcomes and etiologies of congenital and postnatal unilateral sensorineural hearing loss (SNHL). METHODS: Reviewed charts of children with unilateral SNHL, 2003-2019. Primary outcomes were changes in pure tone average (PTA) of affected and contralateral ears. Patients who failed a newborn hearing screen (NBHS) were considered 'congenital' onset, those who passed ""postnatal,"" and those without ""unknown."" Demographics, infectious/genetic workup, audiograms, imaging...",,
2025-Oct,,40323191,Liver Disease Predicts 30-Day Postoperative Complications in Head and Neck Microvascular Surgery.,The Laryngoscope,"Kosanam, Anish R; Xu, James R; Arianpour, Khashayar; Bottalico, Danielle; Lamarre, Eric D",10.1002/lary.32241,"OBJECTIVE: To investigate the association between liver disease and postoperative outcomes of head and neck microvascular free tissue transfer (MFTT) surgeries. METHODS: This retrospective cohort study queried the 2005 to 2021 American College of Surgeons National Surgical Quality Improvement Program databases. Reconstructive cases performed by otolaryngologists (CPT: 15756, 15757, 15758, 15842, 20955, 20956, 20957, 20962, 20969, 20970, 20972, 20973, 43116, 43496, 49006, and 49906) with availabl...",,
2025-Oct,,40323157,Apolipoprotein E (APOE) Genotype and Cognitive Outcomes of Snoring in a Large Cohort of Adolescents.,The Laryngoscope,"Isaiah, Amal",10.1002/lary.32235,"OBJECTIVE: The objective of this study is to investigate whether apolipoprotein E (APOE) ε4 genotype is associated with lower cognitive performance in children with habitual snoring and to determine if APOE could stratify children with snoring by their risk for adverse cognitive outcomes. METHODS: We performed a secondary analysis of the Adolescent Brain Cognitive Development (ABCD) dataset, which included approximately 12,000 children aged 9-10 years recruited between June 2016 and October 2018...",,
2025-Oct,,40323123,"Physical Activity, Physical Fitness for Hearing Loss in Adults: A Systematic Review.",The Laryngoscope,"Li, Jing; Li, Ruo-Lin; Li, Ci; Zhao, Fu-Yun; Liu, Jun-E",10.1002/lary.32237,"OBJECTIVES: Adequate physical activity is essential for maintaining health. Recent studies suggest that physical activity may serve as a protector against hearing loss in adults. This review aims to explore and synthesize the evidence on the association between physical activity, physical fitness, and hearing loss in adults. DATA SOURCES AND REVIEW METHODS: English-language articles on the relationships between physical activity, physical fitness, and hearing outcomes in adults were identified b...",,
2025-Oct,,40298521,New Anatomic Landmark for Perforator of Anterolateral Thigh Flap in Preoperative Ultrasonography.,The Laryngoscope,"Miyamoto, Shimpei; Fujisawa, Kou; Kurita, Daichi; Shibuya, Makoto; Okazaki, Mutsumi",10.1002/lary.32223,"OBJECTIVES: The midpoint of the thigh is a well-known anatomic landmark for the perforators of the anterolateral thigh flap. In some cases, dominant perforators can be found around the junction between the tensor fasciae latae and the iliotibial tract, proximal to the midpoint. This study was performed to investigate the utility and anatomical characteristics of these proximal-type perforators around the junction. METHODS: Fifty-two patients who underwent head and neck reconstruction with an ant...",,
2025-Oct,,40293065,Adverse Events Associated With Ultrasonic Bone Saws.,The Laryngoscope,"Pasick, Luke J; Pyle, Madeline P; Palicki, Isabela; Gadkaree, Shekhar K",10.1002/lary.32224,"OBJECTIVES: To classify device- and patient-related events associated with the use of ultrasonic bone saws. METHODS: The U.S. Food and Drug Administration's Manufacturer and User Facility Device Experience (MAUDE) database was queried for medical device reports from January 2014 through June 2024. The search included the following terms: ""piezo saw,"" ""piezoelectric,"" ""piezosurgery,"" and ""sonopet."" Medical device reports for Piezosurgery (Mectron, Carasco, Italy) and Sonopet Ultrasonic Bone Aspir...",,
2025-Oct,,40278341,National Institutes of Health Funding and Patent Innovation in Academic Otolaryngology (2014-2024).,The Laryngoscope,"Sharma, Shiven; Sethi, Ronit; Jiang, Lawrence; Singh, Prabhjot; Chung, Tony et al.",10.1002/lary.32219,"BACKGROUND: Research productivity, measured through publication and citation indices, is frequently evaluated during the allocation of funding to hospitals, medical departments, or faculty. However, current publication metrics do not sufficiently capture ""innovativeness,"" especially in the realm of health technologies. Patent data, which can serve as markers of tangible innovation, remain underutilized in resource decision-making in otolaryngology. STUDY DESIGN: Retrospective study. OBJECTIVES: ...",,
2025-Oct,,40277459,An Evaluation of Current Trends in AI-Generated Text in Otolaryngology Publications.,The Laryngoscope,"Kutler, Rachel B; Setzen, Sean A; Tsai, Samantha; Rameau, Anaïs",10.1002/lary.32202,"OBJECTIVES: Since the release of ChatGPT-4 in March 2023, large language models (LLMs) application in biomedical manuscript production has been widespread. GPT-modified text detectors, such as GPTzero, lack sensitivity and reliability and do not quantify the amount of AI-generated text. However, recent work has identified certain adjectives more frequently used by LLMs that can help identify and quantify LLM-modified text. The aim of this study is to utilize these adjectives to identify LLM-gene...",,
2025-Oct,,40277452,Closed Incision Negative Pressure Therapy Reduces Donor Site Complications in Head and Neck Reconstruction.,The Laryngoscope,"Hirayama, Haruyuki; Ishida, Katsuhiro; Kodama, Hiroki; Orgun, Doruk; Nukami, Masaki et al.",10.1002/lary.32210,"OBJECTIVE: Closed incision negative pressure therapy (ciNPT) has been associated with a reduced risk of surgical wound complications, but its effectiveness in head and neck reconstruction has not been fully studied. This study aimed to evaluate the association between ciNPT use and the incidence and severity of complications at flap harvest sites that were primarily closed. METHODS: A retrospective analysis was conducted on 85 patients who underwent head and neck reconstruction at a single insti...",,
2025-Oct,,40265744,Chronic Sinusitis With Nasal Polyps and Olfactory Dysfunction: Comparing Olfactory Training and Glucocorticoid Treatment.,The Laryngoscope,"Zhang, Zhiqiang; Tu, Junhao; Tang, Binxiang; Xiong, Yishan; Jia, Yizhen et al.",10.1002/lary.32203,"OBJECTIVE: Few studies have compared the effectiveness of olfactory training (OT) and glucocorticoids (GC) in the phenotype of chronic sinusitis with nasal polyps (CRSwNP) with olfactory dysfunction (OD). To evaluate the effects of GC and OT on OD in patients with eosinophilic chronic rhinosinusitis with nasal polyps (ECRSwNP) and non-eosinophilic chronic rhinosinusitis with nasal polyps (NonECRSwNP). METHODS: After 2 weeks of endoscopic sinus surgery, patients with a composite threshold discrim...",,
2025-Oct,,40257275,Non-Tobacco Nicotine Use and Complications in Free Flap Repair in Head and Neck Cancer.,The Laryngoscope,"Park, Asher C; Wang, Larry; Fehrenbach, Milan P; Ayo-Ajibola, Oluwatobiloba; Patel, Urjeet A et al.",10.1002/lary.32178,"OBJECTIVE: Assess associations between non-tobacco nicotine usage and free flap repair complications in head and neck cancer (HNC) patients. STUDY DESIGN: Propensity-matched retrospective cohort study. METHODS: The TriNetX database was queried for HNC patients who underwent free flap procedures from 2010 to 2024. Among these patients, the NIC cohort was defined as those with dependence on nicotine prior to surgery, but without the use of cigarettes, chewing tobacco, or other tobacco products. Th...",,
2025-Oct,,40257263,Impact of the Connected Sleep Remote on Early Adherence to Hypoglossal Nerve Stimulation Therapy.,The Laryngoscope,"Yu, Phoebe K; Huyett, Phillip",10.1002/lary.32209,OBJECTIVES: To assess the impact of the connected sleep remote on early adherence to therapy with hypoglossal nerve stimulation therapy. METHODS: Prospective cohort study. Objective adherence data was extracted from a cloud-based database on consecutive patients undergoing implantation of unilateral hypoglossal nerve stimulation before and after the introduction of the connected sleep remote. RESULTS: We identified 121 patients with the original sleep remote and 126 patients with the connected s...,,
2025-Oct,,40237602,Imaging Prior to Velopharyngeal Dysfunction Surgery in Patients With 22qDS?,The Laryngoscope,"Kim, Elizabeth; Baertsch, Hans; Goudy, Steven; Roby, Brianne",10.1002/lary.32190,,,
2025-Oct,,40227970,Operating Room or In-Office Injection for Retrograde Cricopharyngeal Dysfunction Botulinum Toxin Injection.,The Laryngoscope,"AlRashed AlHumaid, Salwa; Silver, Jennifer A; Kost, Karen M",10.1002/lary.32163,"BACKGROUND: Retrograde Cricopharyngeal Dysfunction (RCPD), also known as ""No Burp Syndrome,"" is a rare condition characterized by the inability to burp due to cricopharyngeus muscle dysfunction. Patients experience bloating, chest and abdominal discomfort, gurgling sounds, and excessive flatulence, which significantly impact quality of life. OBJECTIVE: To compare the clinical outcomes and side effect profiles of botulinum toxin injection for RCPD when performed in-office versus in the operating ...",,
2025-Oct,,40227955,Generative AI in Otolaryngology Residency Personal Statement Writing: A Mixed-Methods Analysis.,The Laryngoscope,"Wihlidal, Jacob G J; Wolter, Nikolaus E; Propst, Evan J; Lin, Vincent; Au, Michael et al.",10.1002/lary.32188,"OBJECTIVE: Generative Artificial Intelligence (GAI) interfaces have rapidly integrated into various societal domains. Widespread accessibility of GAI for drafting personal statements poses challenges for evaluators to gauge writing ability and personal insight. This study aims to compare the quality of GAI-generated personal statements to those written by successful applicants in OHNS residency programs, via integration of statistical and qualitative thematic analyses. METHODS: Personal statemen...",,
2025-Oct,,40227117,Cost and Efficiency of Drug-Induced Sleep Endoscopy: Endoscopy Suite Versus Outpatient Surgery Center.,The Laryngoscope,"Sina, Elliott M; Corr, Andrew; Estephan, Leonard E; Hunt, Patrick; Boon, Maurits et al.",10.1002/lary.32183,"OBJECTIVE: Drug-induced sleep endoscopy (DISE) is used to identify airway obstruction patterns in patients with obstructive sleep apnea (OSA). This procedure is typically performed in either the traditional operating room (OR) or an outpatient surgery center (SC). There is limited data regarding the cost and efficiency of DISE in the endoscopy suite (ES). This study compares the cost, efficiency, and safety of DISE performed in the ES compared to the SC. METHODS: This retrospective review includ...",,
